rev_id,perc_labelled_attack,n_labelled_attack,n_labels,predictor_prob
535990001,0.1,1,10,0.018468666
535997314,0,0,9,0.008062874
536031732,0,0,9,0.004012285
536037379,0,0,10,0.007650051
536039246,0.857142857,24,28,0.279982994
536072550,0.5,4,8,0.617546806
536190640,0.2,2,10,0.118345398
536206138,0,0,20,0.015437908
536208368,0.111111111,3,27,0.063867539
536361300,0,0,10,0.016922821
536387748,0,0,10,0.006694103
536453420,0.1,1,10,0.006467033
536473773,0.25,2,8,0.014244557
536594560,0.2,2,10,0.115246294
536623239,0.125,1,8,0.009850558
536728030,0,0,20,0.013260339
536759237,0,0,19,0.025054457
536839994,1,10,10,0.912631546
536858435,0.444444444,4,9,0.055701684
536933315,0,0,10,0.01945962
536945940,0,0,20,0.031135557
536995231,0.5,15,30,0.102187985
537080442,0.055555556,1,18,0.029372626
537106460,0,0,20,0.007774791
537132136,0.333333333,3,9,0.121348738
537137580,0.1,1,10,0.072023876
537189158,0,0,28,0.048593046
537193148,0,0,10,0.017153047
537292059,0.357142857,10,28,0.058198772
537306238,0,0,9,0.014348041
537340678,0,0,10,0.007161888
537342357,0.05,1,20,0.134205175
537376403,0.730769231,19,26,0.460996318
537403260,0,0,16,0.042884321
537419546,0.15,3,20,0.00894226
537532410,1,9,9,0.991443426
537572706,0,0,9,0.099962981
537623211,0.035714286,1,28,0.028822714
537626271,0,0,18,0.036080564
537695466,0,0,20,0.026065129
537739568,0,0,10,0.137440864
537751651,0,0,10,0.0068885
537752252,0,0,10,0.021378817
537764978,0.05,1,20,0.074540756
537804147,0,0,9,0.025827494
537902416,0.05,1,20,0.032106442
537923936,0.111111111,1,9,0.052938625
537930206,0.3,3,10,0.116977838
537932868,0,0,9,0.088783996
537955179,0,0,20,0.08644673
538004232,0.555555556,5,9,0.052499945
538085503,0,0,20,0.013815578
538086966,0.125,1,8,0.097470303
538135634,0.111111111,1,9,0.034389665
538150256,0,0,8,0.023557009
538200021,0.125,1,8,0.005763714
538201494,0,0,29,0.004630253
538202351,0.107142857,3,28,0.08194416
538204629,0.777777778,7,9,0.888739028
538209831,0,0,19,0.009261084
538245354,0,0,10,0.006471832
538267615,0,0,10,0.078940504
538383597,0,0,20,0.013919762
538387313,0,0,10,0.016395222
538474225,0,0,10,0.03990654
538524122,0,0,20,0.0207382
538565978,0,0,19,0.004839619
538588063,0,0,10,0.007998816
538617088,0.076923077,2,26,0.034079691
538623661,0,0,10,0.02382907
538629978,0.052631579,1,19,0.019541907
538735250,0.111111111,1,9,0.013639771
538756390,0,0,20,0.009299737
538757391,0.052631579,1,19,0.020629382
538759551,0,0,20,0.052903143
538962491,0,0,10,0.008866668
538971180,0.206896552,6,29,0.100173272
538981989,0.058823529,1,17,0.070808123
538987361,0,0,10,0.009461542
538987735,0.3,3,10,0.05811183
539074073,0,0,20,0.01092701
539127682,0.8,8,10,0.57755765
539130397,0,0,10,0.027241659
539131777,0.296296296,8,27,0.147334133
539212325,0,0,8,0.010356702
539265681,0.05,1,20,0.02287512
539277454,0,0,20,0.028556271
539287053,0.9,9,10,0.167194685
539345215,0.05,1,20,0.056370405
539357656,0.724137931,21,29,0.29995915
539384073,0.185185185,5,27,0.086636669
539384731,0,0,20,0.026084388
539484810,0,0,19,0.006951888
539580652,0.24137931,7,29,0.036664546
539594508,0.05,1,20,0.009262024
539647161,0.05,1,20,0.031608167
539730384,0,0,17,0.006364945
539977106,0,0,10,0.066062893
539977325,0,0,10,0.021821185
539978368,0.066666667,2,30,0.083651288
540063668,0.05,1,20,0.005444477
540069918,0,0,10,0.00775586
540093783,0,0,20,0.030898383
540108333,0.15,3,20,0.017525869
540175462,0,0,10,0.018471411
540176797,0.172413793,5,29,0.045073568
540187799,0,0,10,0.011984195
540221376,0,0,10,0.005002221
540355875,0,0,10,0.013731623
540398162,0,0,9,0.023691719
540422833,0.1,2,20,0.082625554
540590148,0,0,19,0.055508294
540656956,0,0,9,0.000682258
540703068,0,0,8,0.00180018
540794292,0.1,1,10,0.080066833
540803619,0,0,10,0.024691785
540848863,0,0,10,0.050367746
540946362,0,0,10,0.023102495
541067981,0,0,9,0.080854935
541378458,0.172413793,5,29,0.055010458
541378621,0,0,9,0.03669762
541398975,0.1,1,10,0.043887893
541407529,0.2,2,10,0.011103176
541498472,0.05,1,20,0.01077314
541502409,0,0,10,0.003019438
541557561,0,0,10,0.034715054
541619028,0,0,20,0.007532813
541899966,0.111111111,1,9,0.060452678
541966187,0,0,20,0.028833335
542078757,0,0,10,0.014130156
542111155,0,0,10,0.011248892
542141136,0,0,9,0.010238737
542161047,0,0,20,0.003258402
542207416,0.052631579,1,19,0.034336397
542219622,0,0,18,0.019373543
542268069,0,0,9,0.017302793
542311373,0.125,1,8,0.020460034
542409795,0,0,10,0.003727684
542412089,0,0,19,0.022620877
542488653,1,10,10,0.998496024
542545928,0.764705882,13,17,0.808064801
542565093,0,0,10,0.003600842
542578860,0.214285714,6,28,0.049554475
542610012,0,0,9,0.011014916
542701240,0.111111111,1,9,0.05268206
542742179,0.05,1,20,0.056619958
542756104,0,0,10,0.021099271
542791923,0,0,20,0.026667328
542927590,0,0,10,0.013464574
542964065,0.111111111,1,9,0.145463534
543168967,0.125,1,8,0.005928674
543196690,0.222222222,2,9,0.008224776
543269594,0,0,19,0.002865223
543272219,0,0,10,0.007613508
543297116,0.7,14,20,0.387369575
543412774,0,0,10,0.032872397
543427677,0.888888889,8,9,0.192763299
543565206,0,0,20,0.036877766
543664970,0.25,5,20,0.029224438
543673425,0,0,30,0.00638758
543680859,0,0,19,0.006462932
543690289,0.25,7,28,0.144887495
543691926,0,0,10,0.188038968
543765714,0.3,3,10,0.014672724
543785281,0.035714286,1,28,0.017516984
543884286,0.25,7,28,0.030218223
543918983,0,0,10,0.015601654
544073753,0,0,10,0.083119691
544146028,0,0,20,0.024231492
544151551,0.1,2,20,0.024317942
544373097,0,0,20,0.002622894
544443929,0,0,10,0.005865484
544469682,0,0,9,0.020256131
544725388,0.666666667,6,9,0.17161971
544775851,0.1,1,10,0.004869498
544795112,0.592592593,16,27,0.137269386
544982083,0.125,1,8,0.065118557
544983238,0.1,2,20,0.121601193
544983550,0,0,15,0.04516521
545021173,0,0,9,0.033787772
545048986,0.125,1,8,0.077802857
545056298,0.05,1,20,0.060861688
545070208,0,0,9,0.044196376
545123798,0.222222222,2,9,0.121181284
545185209,0.1,1,10,0.023819864
545215988,0.034482759,1,29,0.071959886
545219011,0.777777778,7,9,0.645284202
545230280,0.15,3,20,0.028584037
545244912,0.7,7,10,0.03162313
545245521,0.333333333,3,9,0.069213065
545247949,0.3,3,10,0.397733387
545279674,0.5,14,28,0.053336537
545311880,0.066666667,2,30,0.02149947
545340763,0.555555556,5,9,0.284942963
545460989,0.074074074,2,27,0.03640669
545513197,0,0,9,0.007248408
545826905,0.105263158,2,19,0.010705294
545892192,0.7,14,20,0.277219804
546096788,0.1,2,20,0.048081646
546167091,0,0,10,0.010244071
546199291,0.111111111,1,9,0.036804863
546337684,0.137931034,4,29,0.028429428
546635411,0.333333333,10,30,0.101137629
546635443,0.2,2,10,0.038031962
546664408,0,0,10,0.007034324
546707839,0.1,2,20,0.010125185
546731850,0.222222222,2,9,0.016972748
546760677,0.5,10,20,0.446511806
546793688,1,9,9,0.40381647
546813708,0.111111111,1,9,0.030020698
546863143,0.068965517,2,29,0.031475359
546870579,0.75862069,22,29,0.397255468
546898567,1,9,9,0.360850674
546913331,0.1,1,10,0.038427337
546967020,0,0,20,0.103479029
546977434,0,0,20,0.005453787
546979383,0.2,2,10,0.053370527
546998988,0,0,10,0.019980352
547010718,0,0,20,0.016832709
547074082,0.1,1,10,0.022815893
547104947,0,0,20,0.099805196
547104985,0,0,9,0.020882045
547137487,0.05,1,20,0.012552135
547300358,0.111111111,1,9,0.09105587
547336573,0,0,10,0.004605344
547415200,0.2,2,10,0.023737289
547425290,0,0,20,0.011097283
547469285,0.05,1,20,0.001894681
547469417,0.055555556,1,18,0.014674346
547481894,0,0,20,0.005341887
547490322,0,0,10,0.007435474
547512333,0.111111111,1,9,0.147957024
547588544,0.7,7,10,0.158444252
547628592,0.1,1,10,0.004528842
547731764,0.555555556,15,27,0.027617465
547735745,0.222222222,2,9,0.061687429
547744003,0,0,10,0.004638241
547786781,0.05,1,20,0.018018671
547802876,0,0,9,0.013597007
547871428,0.1,1,10,0.495923729
547888909,0.222222222,2,9,0.248424382
547923416,0,0,10,0.024362571
547994594,0.3,3,10,0.082306109
547998138,0.555555556,5,9,0.27589526
548000713,0.1,2,20,0.069080948
548100817,0,0,10,0.010356913
548114454,0.2,2,10,0.041867231
548220899,0,0,9,0.018180116
548332268,0,0,10,0.028882988
548333773,0,0,10,0.026583879
548353439,0.6,6,10,0.239045912
548357278,0,0,20,0.025899764
548428667,0.444444444,4,9,0.035541985
548491061,0.461538462,12,26,0.375832433
548494575,0,0,20,0.049882383
548501852,0.607142857,17,28,0.504433343
548558856,0.555555556,5,9,0.027205153
548628307,0.4,4,10,0.179478542
548662035,0,0,10,0.054726868
548774284,0,0,18,0.010922762
548846004,0,0,10,0.014523491
549034803,0.1,2,20,0.00577035
549060414,0,0,19,0.044415576
549117936,0.172413793,5,29,0.061705344
549283400,0,0,20,0.024476065
549314030,0,0,20,0.003244555
549361431,0.105263158,2,19,0.226216935
549391809,0.05,1,20,0.034887105
549554242,0.1,3,30,0.013487822
549609110,0.1,1,10,0.016085227
549657243,0,0,20,0.005798134
549737324,0,0,20,0.054592285
549739024,0,0,20,0.002837971
549826300,0,0,9,0.037466072
549832967,0,0,10,0.015955392
549979420,0,0,19,0.061369701
550002903,0,0,20,0.026550534
550058223,0.1,1,10,0.013684644
550072052,0.1,1,10,0.002296522
550072816,0,0,28,0.055508294
550076500,0.058823529,1,17,0.022583843
550185481,0.1,1,10,0.001388601
550219198,0.1,1,10,0.017213033
550240233,0.111111111,1,9,0.01398231
550240748,0.037037037,1,27,0.048833228
550257118,0,0,9,0.055045288
550268367,0,0,19,0.013348242
550272182,0.222222222,2,9,0.078157858
550328277,0,0,10,0.03568661
550374546,0.111111111,1,9,0.0626261
550397147,0,0,9,0.153394448
550413285,0,0,20,0.009917772
550482688,0,0,19,0.011430089
550487584,0.777777778,7,9,0.371659138
550580136,0.3,6,20,0.081189565
550582210,0.444444444,4,9,0.050167453
550603089,0.62962963,17,27,0.105123547
550605260,0.052631579,1,19,0.028351846
550607268,0.7,7,10,0.469814439
550712816,0.05,1,20,0.024585597
550737944,0,0,10,0.037754942
550883354,0,0,10,0.150900256
550898662,0,0,9,0.048831644
550907418,0,0,20,0.012325435
551080422,0.05,1,20,0.027184167
551119481,0,0,10,0.031986508
551239394,0,0,9,0.030014017
551281313,0,0,20,0.064566155
551314285,0,0,19,0.007582041
551402734,0.2,4,20,0.018657957
551430789,0,0,20,0.007335659
551441606,0.45,9,20,0.066940635
551456797,0,0,20,0.002777871
551515639,0,0,10,0.011756209
551591577,0,0,20,0.017276806
551594259,0,0,18,0.003667425
551627947,0,0,20,0.016777172
551652217,0,0,20,0.090035352
551722597,0,0,28,0.082177914
551724379,0.111111111,1,9,0.024359374
551858496,0.107142857,3,28,0.045528305
551973132,0.074074074,2,27,0.013740459
551980753,0,0,10,0.024022666
551987672,0.111111111,1,9,0.024484974
552060968,0,0,9,0.022932782
552100749,0,0,10,0.010623805
552137127,0.103448276,3,29,0.007101166
552147592,0,0,20,0.024576384
552149688,0.1,1,10,0.013326998
552210630,0.444444444,4,9,0.090382883
552275271,0,0,10,0.049634618
552279261,1,8,8,0.991420069
552313053,0.111111111,1,9,0.020406697
552359758,0,0,10,0.041800947
552436508,0.035714286,1,28,0.047391092
552470140,0,0,18,0.030595223
552527663,0,0,10,0.050267827
552592092,0.1,1,10,0.004906998
552645866,0,0,20,0.005651936
552662664,0.05,1,20,0.01084456
552666390,0.1,1,10,0.031550688
552716567,0.2,2,10,0.024837145
552747021,0,0,9,0.02778231
552759589,0,0,20,0.010131923
552815689,0,0,9,0.021814096
552822166,0.1,2,20,0.031551997
552866585,0.1,1,10,0.012548841
552955198,0.1,1,10,0.045960581
552977045,0.222222222,2,9,0.25952922
552978579,0.6,6,10,0.392514875
553025083,0,0,10,0.004771327
553067797,0,0,26,0.044622
553075794,0.105263158,2,19,0.141115896
553083800,0.05,1,20,0.049700549
553084516,0,0,20,0.013757552
553088146,0.035714286,1,28,0.007126261
553109411,0,0,9,0.061012348
553192005,0.5,15,30,0.307592511
553208949,0,0,9,0.075544893
553244728,0.05,1,20,0.068502112
553255545,0,0,9,0.051453308
553276747,0,0,8,0.013559278
553295099,0,0,10,0.010274997
553403402,0.05,1,20,0.018694947
553540277,0,0,20,0.013356877
553622040,0,0,20,0.022872795
553623637,0.448275862,13,29,0.014280884
553631729,0.517241379,15,29,0.142767954
553632149,0,0,20,0.031587539
553672821,0,0,10,0.035370961
553677588,0,0,20,0.006513489
553728867,0,0,20,0.024782459
553759134,0,0,10,0.016032969
553873269,0,0,19,0.021644591
553897455,0.75,21,28,0.106680121
553913692,0,0,9,0.016249975
553942161,0.333333333,3,9,0.039701407
553947964,0,0,20,0.00758235
554011565,0.068965517,2,29,0.232339307
554106513,0.2,4,20,0.03326439
554117974,0.294117647,5,17,0.015214173
554129380,0,0,10,0.021627745
554159413,0,0,19,0.009707617
554274231,0,0,9,0.04155793
554296557,0.307692308,8,26,0.086811496
554332379,0.888888889,24,27,0.74425922
554382458,0.25,5,20,0.020104148
554433365,0,0,9,0.004413578
554464941,0,0,20,0.055123248
554528853,0,0,9,0.069728828
554589649,0.1,1,10,0.452028853
554610740,0.2,2,10,0.068022773
554796529,0,0,10,0.112724443
554840811,0.55,11,20,0.248947376
554844495,0.375,3,8,0.04562242
554855127,0,0,10,0.022155911
554919158,0.275862069,8,29,0.065295503
554920770,0.333333333,3,9,0.054822092
554935301,0.1,1,10,0.044592016
555004718,0,0,19,0.011550756
555006967,0,0,10,0.021961722
555024396,0.928571429,26,28,0.992991889
555096012,0.172413793,5,29,0.009770391
555118630,0,0,20,0.017342273
555162518,0.111111111,1,9,0.024231456
555186134,0.206896552,6,29,0.141609516
555228677,0.05,1,20,0.006451316
555229836,0,0,20,0.010915158
555256445,0,0,9,0.082214274
555257719,1,10,10,0.992512987
555257942,1,10,10,0.991860856
555258271,1,10,10,0.99929786
555375232,0.05,1,20,0.005938354
555380807,0.7,7,10,0.699495194
555418262,0,0,19,0.003529449
555432369,0,0,9,0.008721131
555441303,0,0,19,0.009654265
555484436,0.111111111,1,9,0.180557463
555501209,0.1,1,10,0.038766832
555524516,0.111111111,1,9,0.105223038
555548432,0,0,20,0.029545825
555673712,0,0,20,0.014674072
555707535,0.05,1,20,0.018820132
555717971,0.111111111,1,9,0.013683452
555719405,0,0,19,0.008674781
555751670,0.111111111,1,9,0.006742484
555812385,0,0,20,0.008486136
555908741,0.05,1,20,0.01066651
555940599,0,0,10,0.006382892
556026566,0,0,19,0.023754267
556047001,0.055555556,1,18,0.028182986
556152382,1,30,30,0.989814111
556156367,0,0,20,0.007650051
556158260,0.481481481,13,27,0.12942342
556199651,0.15,3,20,0.024093589
556220507,0.111111111,1,9,0.086279646
556221791,0,0,20,0.061207206
556247001,0.1,1,10,0.028971018
556281153,0.3,3,10,0.024053179
556290536,0,0,10,0.014225322
556327410,0,0,20,0.041841611
556337735,0,0,20,0.019427287
556350486,0.05,1,20,0.099840777
556401377,0,0,9,0.022491606
556448737,0.05,1,20,0.018757421
556592382,0,0,20,0.009838775
556595965,0,0,8,0.006493596
556652965,0,0,10,0.014479539
556673912,0.333333333,3,9,0.805015904
556869771,0.05,1,20,0.041011198
556893220,0.071428571,2,28,0.00858914
556897748,0,0,20,0.003222439
556993704,0.2,2,10,0.011319217
557003813,0.7,7,10,0.477352521
557014703,0.206896552,6,29,0.036955953
557127638,0.333333333,3,9,0.049886327
557149217,0,0,10,0.026020012
557156278,0,0,10,0.062844669
557174662,0.15,3,20,0.035810696
557185095,0,0,10,0.029759841
557211169,0,0,8,0.010263651
557211392,0.033333333,1,30,0.023261733
557225185,0.222222222,2,9,0.125628265
557231304,0.5,5,10,0.328307873
557257317,0,0,19,0.025684046
557283933,0,0,10,0.013041768
557337826,0,0,19,0.010156978
557366588,0,0,19,0.010208975
557449869,0.4,4,10,0.057782468
557475453,0.071428571,2,28,0.026661675
557534232,0.5,5,10,0.04690496
557551786,0.666666667,6,9,0.343898058
557574477,0,0,10,0.012827255
557679908,0.827586207,24,29,0.286061756
557724698,0.6,6,10,0.369724042
557738994,0.111111111,1,9,0.029574343
557752751,0.071428571,2,28,0.032528515
557778492,0,0,9,0.077404323
557780405,0.052631579,1,19,0.000974211
557824378,0.1,1,10,0.026479395
557946591,0,0,10,0.002894828
558002724,0,0,20,0.016155673
558064438,0,0,10,0.007821493
558081691,0,0,28,0.013330434
558106204,0.5,5,10,0.147244511
558128766,0.1,2,20,0.013050624
558160021,0.1,1,10,0.02689374
558166694,0.944444444,17,18,0.999948021
558210316,0,0,9,0.021577829
558216577,0.75,6,8,0.091242077
558219034,0.1,1,10,0.030348249
558261848,0,0,20,0.023719058
558305857,0.7,7,10,0.263353709
558340192,0,0,27,0.048460181
558363068,0.111111111,1,9,0.016236867
558619355,0.3,6,20,0.060467136
558651923,0,0,9,0.013079369
558666940,0.2,2,10,0.049770666
558668936,0.222222222,2,9,0.028357758
558670073,0.965517241,28,29,0.88801018
558676861,0.428571429,12,28,0.085390763
558686984,0,0,9,0.013428544
558691467,0,0,8,0.029582141
558726967,0.111111111,1,9,0.063908356
558738032,0.1,1,10,0.043359098
558760199,0.2,2,10,0.135826064
558794224,0,0,30,0.016892971
558809058,0,0,20,0.011199363
558910550,0.1,1,10,0.010174329
558995916,0.05,1,20,0.044524457
559077327,0.25,2,8,0.040573196
559095435,0.222222222,2,9,0.012964853
559097909,0,0,29,0.037943319
559132973,0,0,20,0.105198148
559213354,0,0,10,0.023088634
559230924,0,0,10,0.035021337
559235163,0,0,10,0.062975616
559236237,0.1,1,10,0.052734617
559261810,0.965517241,28,29,0.989183104
559367474,0.05,1,20,0.040777703
559384348,0.285714286,8,28,0.12984688
559445038,0,0,20,0.018839587
559456567,0,0,19,0.008775401
559579034,0.125,1,8,0.014036156
559669195,0,0,20,0.010621444
559675988,0,0,9,0.026327348
559713952,0.9,9,10,0.106780591
559792433,0,0,20,0.059531642
559804217,0,0,10,0.04829061
559805033,0.666666667,6,9,0.786517726
559894971,0,0,9,0.007233488
560002392,0.125,1,8,0.006256217
560029810,0.05,1,20,0.017553152
560046311,0,0,20,0.031931166
560183307,0.3,3,10,0.057551089
560189183,0.6,6,10,0.869174765
560193228,0,0,20,0.006916263
560198832,0.315789474,6,19,0.194199411
560199563,0.45,9,20,0.203532706
560259851,0,0,9,0.008463885
560271145,0.111111111,1,9,0.058177415
560271314,0.333333333,3,9,0.182124572
560271993,0.111111111,1,9,0.044638646
560274360,0.111111111,1,9,0.053387566
560315243,0,0,19,0.06962068
560329104,0.5,4,8,0.141872042
560382350,0.9,9,10,0.10610172
560421943,0,0,9,0.305712028
560430707,0,0,20,0.016343941
560469842,0,0,20,0.003934997
560519796,0,0,10,0.007950804
560560307,0,0,10,0.006709008
560696469,0,0,19,0.0034258
560715190,0,0,20,0.020427445
560723914,0,0,18,0.065048915
560743717,0,0,8,0.01417906
560758740,0,0,10,0.038656288
560791904,0.5,5,10,0.409686763
560798403,0,0,30,0.039293745
560800015,0.222222222,2,9,0.676671389
560820509,0,0,10,0.016748431
560830978,0.5,5,10,0.302583772
560952851,0.6,6,10,0.233480746
560957089,0.125,1,8,0.035665693
560958033,0.103448276,3,29,0.009119622
561010734,0,0,20,0.011305603
561032597,0,0,10,0.01287889
561047016,0.444444444,4,9,0.031823651
561103993,0,0,8,0.015414807
561105222,0.416666667,10,24,0.032092142
561161860,1,9,9,0.999136722
561171669,0.6,6,10,0.03353879
561256588,0,0,10,0.028562209
561307236,0,0,10,0.00296931
561327476,0,0,10,0.027507051
561353788,0.4,4,10,0.009146439
561386977,0,0,8,0.015271683
561387439,0,0,20,0.024421138
561414515,0,0,9,0.017699869
561537188,0,0,10,0.014315834
561577558,0.1,1,10,0.043086335
561579254,0.2,2,10,0.031676364
561582473,0.137931034,4,29,0.005565977
561602673,0,0,28,0.010848561
561645894,0.15,3,20,0.053292416
561673217,0,0,10,0.05193925
561685879,0.4,4,10,0.095144558
561731034,0,0,9,0.024665865
561737375,0,0,8,0.028326243
561834118,0.933333333,42,45,0.972682025
561855691,0.3,3,10,0.052640413
561856505,0.379310345,11,29,0.149639748
561870840,0.45,9,20,0.292056302
561966045,0.896551724,26,29,0.976765415
562023423,0,0,10,0.007565562
562088312,0.083333333,2,24,0.031997435
562088437,0,0,20,0.045834234
562199536,0.1,1,10,0.011813569
562204498,0,0,10,0.032921831
562308343,0.05,1,20,0.01193132
562359419,0,0,20,0.011654761
562382417,0.05,1,20,0.004442252
562408391,0,0,20,0.016639632
562524213,0.785714286,22,28,0.228469019
562524418,0.92,23,25,0.228469019
562526772,0.6,6,10,0.667851805
562527577,1,9,9,0.950052446
562599715,0.1,2,20,0.037295867
562599846,0,0,10,0.014540597
562600900,0.4,4,10,0.083787074
562617350,0.1,2,20,0.006288467
562779518,0,0,20,0.023277532
562787212,0,0,20,0.06808744
562787590,0.4,4,10,0.015117909
562807369,0.827586207,24,29,0.846659279
562880312,0,0,9,0.032072035
562889386,0.888888889,24,27,0.194756892
562938747,0,0,10,0.047119823
562939063,0.2,2,10,0.152383176
562940606,0.111111111,1,9,0.250436118
562981894,0.166666667,5,30,0.060111465
562997435,0,0,20,0.048249886
562997501,0,0,20,0.005415865
563036236,0.2,2,10,0.054159225
563041226,0,0,10,0.027066307
563063782,0.111111111,1,9,0.305992102
563097324,0,0,9,0.006614974
563097877,0,0,10,0.001703757
563198803,0,0,10,0.01752729
563226276,0.9,9,10,0.930227682
563238762,0,0,10,0.274980641
563243970,0.2,2,10,0.024257253
563245591,0,0,10,0.028234578
563257494,0,0,10,0.004707558
563264177,0,0,9,0.168436071
563403564,0.2,2,10,0.023865064
563418299,0.4,4,10,0.031925574
563491661,0.1,1,10,0.517562879
563491769,0.1,1,10,0.686524614
563573536,0,0,20,0.014733252
563574823,0,0,8,0.066148924
563684544,0.111111111,1,9,0.025703209
563717089,0,0,10,0.009441647
563720996,0,0,9,0.030913026
563744470,0,0,10,0.007040124
563847091,0,0,28,0.03152343
563914032,0,0,10,0.004700778
563927914,0.074074074,2,27,0.028090722
563945306,0,0,10,0.01368709
563948142,0.5,5,10,0.130270803
563959240,0,0,20,0.042729621
563988965,1,10,10,0.50247004
564008620,0,0,10,0.016391163
564028433,0.111111111,1,9,0.015592832
564029763,0,0,10,0.052086022
564042012,0,0,9,0.00230042
564117838,0,0,18,0.010170325
564197893,0,0,8,0.015933604
564263914,0,0,10,0.034341152
564268695,0.111111111,1,9,0.113095708
564332807,0,0,20,0.015951501
564395279,0,0,20,0.054733875
564408410,0.25,2,8,0.015105346
564422522,0,0,10,0.011482301
564506845,0.222222222,2,9,0.014375759
564525846,0,0,8,0.017650481
564607292,0.966666667,29,30,0.999957217
564643729,0.1,1,10,0.01754839
564687862,0,0,20,0.022214788
564718074,0.15,3,20,0.070133928
564743242,0.3,3,10,0.051950446
564787651,0.777777778,7,9,0.959819218
564791952,0,0,20,0.033420417
564819092,0.15,3,20,0.012933753
564958785,0,0,10,0.009134228
564982320,0,0,20,0.015249881
565038436,0,0,29,0.082819436
565043802,0,0,9,0.008750624
565046170,0,0,10,0.015056004
565061454,0,0,10,0.044113727
565121411,0.107142857,3,28,0.039511584
565122505,0.111111111,1,9,0.046504263
565126074,0.833333333,25,30,0.409925093
565183449,0.05,1,20,0.021316966
565229459,0.15,3,20,0.030768548
565338563,0,0,20,0.049817664
565344617,0,0,10,0.054796168
565344816,0,0,28,0.007748834
565347793,0.222222222,2,9,0.177383531
565348838,0,0,10,0.019934281
565371690,0,0,10,0.04774166
565386290,0,0,10,0.015741774
565416883,0,0,10,0.004604714
565573622,0,0,28,0.096462984
565578975,0.111111111,1,9,0.014140856
565613375,0.25,2,8,0.053013617
565621149,0,0,20,0.002981813
565629799,0,0,10,0.055672462
565670140,0,0,20,0.010870871
565723050,0.1,2,20,0.017960363
565770843,0,0,10,0.085576103
565776694,0.035714286,1,28,0.024829445
565798463,0,0,20,0.025299324
565800378,0,0,9,0.044708279
565816008,0,0,20,0.033873294
565818918,0,0,10,0.011637904
565850603,0.111111111,2,18,0.014744132
565898478,0,0,18,0.015559199
565996160,0,0,10,0.07181915
566015442,0.052631579,1,19,0.007520058
566075385,0,0,20,0.033855936
566196300,0.421052632,8,19,0.131879634
566236727,0,0,20,0.027869843
566273925,0,0,20,0.030503258
566279848,0,0,10,0.00947992
566319802,0,0,10,0.079751589
566419230,0.857142857,24,28,0.08112568
566419895,0.4,4,10,0.11421437
566434745,0.034482759,1,29,0.012372317
566439867,0.148148148,4,27,0.129320428
566444369,0.206896552,6,29,0.246176918
566471804,0,0,10,0.061713698
566475679,0.178571429,5,28,0.00756756
566495245,0.2,2,10,0.072885299
566504976,0,0,9,0.056833056
566576096,0,0,9,0.01363176
566587909,0.8,8,10,0.999980083
566665886,0,0,10,0.015904665
566706503,0.222222222,2,9,0.016082667
566806974,0,0,10,0.011992113
566909842,0,0,10,0.00483545
567009936,0.37037037,10,27,0.284189427
567011407,0.65,13,20,0.168158868
567020037,0,0,10,0.024303973
567036346,0.125,1,8,0.011697615
567039819,0,0,9,0.017971739
567057775,0,0,10,0.018561901
567058389,0.033333333,1,30,0.371730765
567064541,0.6,6,10,0.21579166
567116986,0,0,9,0.012474795
567134120,0,0,9,0.055677895
567139300,0.6,6,10,0.345949507
567153538,0,0,10,0.036470534
567186263,0,0,8,0.005026611
567195139,0.2,2,10,0.045468353
567217699,0,0,9,0.026839573
567266788,0,0,10,0.004974513
567286212,0.222222222,2,9,0.012535665
567394364,0.192307692,5,26,0.025888765
567520886,0.107142857,3,28,0.046360123
567684851,0.2,2,10,0.008392106
567690782,0,0,10,0.044486876
567742033,0.222222222,2,9,0.062524094
567805085,0,0,20,0.058357575
567818047,0.3,3,10,0.336058487
567821736,0,0,20,0.019520806
567949665,0,0,9,0.018836074
567964795,0.964285714,27,28,0.849907021
568039124,0.25,5,20,0.015559442
568139831,0.6,6,10,0.564302436
568284867,0.392857143,11,28,0.053715896
568293116,0,0,9,0.175600708
568369061,0.9,9,10,0.622347525
568388551,0.035714286,1,28,0.027987111
568389193,0.1,1,10,0.032607906
568391052,0,0,9,0.039116095
568432111,0,0,20,0.011676861
568439666,0.413793103,12,29,0.054800403
568439894,0.3,3,10,0.054800403
568497159,0,0,18,0.009093534
568550213,0.344827586,10,29,0.016536578
568552261,0,0,20,0.001383088
568563180,1,10,10,0.981947171
568665746,0.111111111,1,9,0.111730634
568695460,0.05,1,20,0.059029474
568732676,0.1,1,10,0.124781178
568734966,0.2,2,10,0.186817669
568866400,0.4,4,10,0.03084075
568900846,0.05,1,20,0.033147231
568978883,0,0,10,0.015652533
569048338,0,0,9,0.037724292
569266053,0,0,10,0.011339395
569302438,0,0,17,0.032573192
569309736,0,0,20,0.153660212
569347250,0,0,17,0.053241666
569375769,1,10,10,0.65123806
569390576,0.35,7,20,0.156807128
569431835,0.888888889,8,9,0.999232601
569445297,0,0,20,0.030357543
569480284,0.555555556,5,9,0.026234955
569635226,0.037037037,1,27,0.014368603
569639569,0,0,20,0.092083205
569749032,0,0,10,0.019963138
569788097,0.555555556,5,9,0.113697205
569800084,0,0,17,0.034395521
569811946,0,0,10,0.036762238
569902619,0.1,1,10,0.070162589
569956354,0,0,10,0.079420126
570024624,0.3,3,10,0.034962263
570041673,0,0,10,0.009474804
